invoice_id,item_id,product_id,brand_id,product_type_id,quantity,unit_selling_price,final_product_price
326,638,4,21,31,1,5699.00,5699.00
327,639,1,8,3,1,2201.00,2201.00
327,640,6,24,36,1,4903.00,4903.00
328,641,1,8,8,1,1592.00,1592.00
329,642,6,24,36,1,6289.00,6289.00
329,643,3,18,29,1,1051.00,1051.00
330,644,6,24,36,1,820.00,820.00
331,645,2,14,12,2,4152.00,8304.00
331,646,4,20,35,1,786.00,786.00
332,647,3,18,22,1,6681.00,6681.00
332,648,4,22,34,1,1656.00,1656.00
333,649,6,25,36,1,6680.00,6680.00
333,650,2,16,18,2,2670.00,5340.00
334,651,4,21,35,1,5654.00,5654.00
334,652,2,14,17,2,2772.00,5544.00
334,653,2,16,18,2,5339.00,10678.00
335,654,2,15,14,2,604.00,1208.00
335,655,2,15,18,2,1076.00,2152.00
335,656,3,18,27,1,3895.00,3895.00
336,657,4,21,31,1,5374.00,5374.00
337,658,3,19,28,1,626.00,626.00
337,659,3,19,29,1,6005.00,6005.00
337,660,4,20,33,1,5953.00,5953.00
338,661,4,21,31,1,4026.00,4026.00
338,662,3,19,27,1,2415.00,2415.00
339,663,3,19,19,1,5168.00,5168.00
340,664,2,11,16,2,5027.00,10054.00
340,665,6,25,36,1,3273.00,3273.00
340,666,3,19,22,1,792.00,792.00
341,667,2,14,16,2,5989.00,11978.00
341,668,3,19,28,1,2206.00,2206.00
341,669,4,21,33,1,1256.00,1256.00
342,670,2,16,18,2,3181.00,6362.00
342,671,2,13,13,2,1262.00,2524.00
342,672,2,11,13,2,3546.00,7092.00
343,673,4,20,33,1,1006.00,1006.00
343,674,4,21,31,1,6545.00,6545.00
344,675,4,21,35,1,2036.00,2036.00
344,676,1,2,6,1,946.00,946.00
345,677,6,25,36,1,2830.00,2830.00
345,678,2,12,15,2,5231.00,10462.00
346,679,3,18,28,1,6086.00,6086.00
347,680,2,17,16,2,3772.00,7544.00
347,681,2,16,14,2,593.00,1186.00
347,682,3,19,25,1,5292.00,5292.00
348,683,6,25,36,1,5306.00,5306.00
349,684,6,25,36,1,5811.00,5811.00
349,685,3,18,29,1,2154.00,2154.00
349,686,3,19,24,1,6445.00,6445.00
350,687,2,13,17,2,4657.00,9314.00
350,688,3,19,29,1,3528.00,3528.00
351,689,2,15,17,2,6781.00,13562.00
351,690,2,12,13,2,5533.00,11066.00
352,691,4,20,32,1,2102.00,2102.00
353,692,1,8,2,1,6453.00,6453.00
353,693,4,20,32,1,1317.00,1317.00
354,694,3,19,24,1,1610.00,1610.00
355,695,1,4,8,1,5798.00,5798.00
355,696,3,19,19,1,4968.00,4968.00
356,697,4,22,34,1,6283.00,6283.00
357,698,2,12,18,2,4375.00,8750.00
357,699,4,22,30,1,1396.00,1396.00
357,700,3,19,27,1,2052.00,2052.00
358,701,2,13,14,2,1177.00,2354.00
359,702,3,18,22,1,946.00,946.00
360,703,2,12,12,2,5733.00,11466.00
360,704,6,25,36,1,4269.00,4269.00
361,705,6,25,36,1,2750.00,2750.00
361,706,6,24,36,1,3945.00,3945.00
362,707,3,18,29,1,5373.00,5373.00
362,708,1,7,1,1,1824.00,1824.00
362,709,3,19,26,1,2194.00,2194.00
363,710,1,9,4,1,3931.00,3931.00
363,711,2,13,13,2,1744.00,3488.00
364,712,1,10,3,1,1828.00,1828.00
365,713,4,21,35,1,2506.00,2506.00
366,714,3,19,23,1,2910.00,2910.00
366,715,3,19,23,1,6598.00,6598.00
366,716,6,25,36,1,3315.00,3315.00
367,717,4,22,33,1,4340.00,4340.00
367,718,3,18,20,1,6360.00,6360.00
368,719,1,2,5,1,5268.00,5268.00
368,720,4,22,31,1,5583.00,5583.00
369,721,3,18,21,1,6742.00,6742.00
370,722,3,19,21,1,5179.00,5179.00
371,723,1,8,5,1,6894.00,6894.00
371,724,3,19,20,1,5739.00,5739.00
371,725,2,12,16,2,3177.00,6354.00
372,726,1,4,2,1,2341.00,2341.00
372,727,6,24,36,1,6180.00,6180.00
372,728,1,4,10,1,1619.00,1619.00
373,729,1,1,6,1,5904.00,5904.00
374,730,1,10,9,1,3101.00,3101.00
374,731,3,18,29,1,2915.00,2915.00
374,732,3,18,27,1,3074.00,3074.00
375,733,2,14,17,2,4506.00,9012.00
375,734,4,22,33,1,4283.00,4283.00
375,735,4,20,32,1,5373.00,5373.00
376,736,4,22,32,1,2369.00,2369.00
376,737,3,19,22,1,1599.00,1599.00
376,738,6,24,36,1,6358.00,6358.00
377,739,6,25,36,1,6256.00,6256.00
377,740,3,18,23,1,2764.00,2764.00
378,741,2,14,12,2,4076.00,8152.00
378,742,1,4,10,1,6690.00,6690.00
379,743,3,18,21,1,3977.00,3977.00
379,744,1,7,1,1,2108.00,2108.00
379,745,3,19,23,1,4813.00,4813.00
380,746,6,24,36,1,3728.00,3728.00
380,747,1,9,1,1,696.00,696.00
380,748,4,20,34,1,6150.00,6150.00
381,749,1,2,11,1,5406.00,5406.00
381,750,4,20,30,1,2335.00,2335.00
382,751,6,24,36,1,4374.00,4374.00
382,752,6,25,36,1,553.00,553.00
383,753,6,25,36,1,2299.00,2299.00
384,754,6,25,36,1,6312.00,6312.00
384,755,4,22,33,1,2722.00,2722.00
384,756,6,25,36,1,2180.00,2180.00
385,757,1,10,5,1,3080.00,3080.00
385,758,4,22,35,1,5465.00,5465.00
386,759,6,24,36,1,6692.00,6692.00
386,760,4,20,31,1,3218.00,3218.00
387,761,2,11,13,2,6572.00,13144.00
388,762,3,19,22,1,1196.00,1196.00
388,763,2,14,16,2,6300.00,12600.00
388,764,1,2,6,1,6186.00,6186.00
389,765,2,14,17,2,5859.00,11718.00
389,766,4,22,35,1,5943.00,5943.00
389,767,3,19,22,1,3270.00,3270.00
390,768,2,17,14,2,5209.00,10418.00
391,769,2,11,15,2,2384.00,4768.00
391,770,2,16,18,2,5078.00,10156.00
391,771,2,13,13,2,3211.00,6422.00
392,772,1,2,10,1,5247.00,5247.00
393,773,1,4,6,1,4133.00,4133.00
394,774,3,19,26,1,4598.00,4598.00
394,775,6,24,36,1,2625.00,2625.00
395,776,2,16,14,2,2762.00,5524.00
395,777,6,24,36,1,5742.00,5742.00
395,778,2,14,13,2,6645.00,13290.00
396,779,3,19,21,1,6282.00,6282.00
396,780,1,5,3,1,5014.00,5014.00
397,781,6,24,36,1,2938.00,2938.00
397,782,1,6,1,1,5816.00,5816.00
397,783,6,25,36,1,1188.00,1188.00
398,784,4,20,30,1,4796.00,4796.00
398,785,6,24,36,1,1427.00,1427.00
399,786,3,18,21,1,6320.00,6320.00
399,787,1,3,2,1,4889.00,4889.00
399,788,4,22,31,1,4955.00,4955.00
400,789,6,25,36,1,4922.00,4922.00
400,790,2,13,12,2,1990.00,3980.00
401,791,4,21,35,1,5668.00,5668.00
402,792,4,20,34,1,1057.00,1057.00
402,793,2,11,18,2,4923.00,9846.00
402,794,4,21,34,1,6266.00,6266.00
403,795,2,14,16,2,4809.00,9618.00
404,796,6,25,36,1,602.00,602.00
404,797,6,25,36,1,4166.00,4166.00
404,798,6,24,36,1,2547.00,2547.00
405,799,1,7,1,1,6179.00,6179.00
405,800,6,24,36,1,4691.00,4691.00
406,801,6,24,36,1,1988.00,1988.00
406,802,2,13,13,2,6843.00,13686.00
407,803,2,13,15,2,5765.00,11530.00
407,804,1,8,7,1,4947.00,4947.00
408,805,4,20,35,1,3665.00,3665.00
408,806,4,21,32,1,4992.00,4992.00
408,807,1,5,10,1,6848.00,6848.00
409,808,6,25,36,1,6602.00,6602.00
409,809,6,24,36,1,2433.00,2433.00
410,810,1,1,7,1,549.00,549.00
411,811,2,15,17,2,3423.00,6846.00
411,812,1,9,11,1,2081.00,2081.00
412,813,6,25,36,1,6489.00,6489.00
413,814,2,13,17,2,927.00,1854.00
413,815,1,8,10,1,4617.00,4617.00
414,816,4,21,31,1,4188.00,4188.00
414,817,2,17,18,2,6860.00,13720.00
414,818,3,19,22,1,5520.00,5520.00
415,819,3,18,28,1,4327.00,4327.00
415,820,2,12,16,2,2171.00,4342.00
416,821,3,19,25,1,1449.00,1449.00
417,822,4,22,31,1,6456.00,6456.00
417,823,3,18,21,1,4669.00,4669.00
417,824,6,25,36,1,711.00,711.00
418,825,6,24,36,1,3786.00,3786.00
418,826,2,13,14,2,705.00,1410.00
419,827,4,21,33,1,6569.00,6569.00
419,828,6,25,36,1,731.00,731.00
419,829,4,20,34,1,1289.00,1289.00
420,830,4,21,30,1,3943.00,3943.00
421,831,1,3,7,1,5393.00,5393.00
422,832,6,24,36,1,6687.00,6687.00
422,833,6,24,36,1,2506.00,2506.00
422,834,2,12,13,2,6627.00,13254.00
423,835,4,20,32,1,640.00,640.00
423,836,3,19,26,1,3600.00,3600.00
424,837,3,19,21,1,5762.00,5762.00
424,838,4,21,32,1,3742.00,3742.00
425,839,2,11,12,2,4154.00,8308.00
425,840,6,25,36,1,2956.00,2956.00
425,841,3,18,25,1,6016.00,6016.00
426,842,6,25,36,1,2917.00,2917.00
426,843,1,4,6,1,1386.00,1386.00
426,844,4,21,35,1,1350.00,1350.00
427,845,2,13,15,2,4214.00,8428.00
427,846,6,24,36,1,5577.00,5577.00
427,847,6,24,36,1,6430.00,6430.00
428,848,3,19,19,1,3224.00,3224.00
428,849,2,14,13,2,4430.00,8860.00
429,850,3,19,27,1,4916.00,4916.00
429,851,1,3,6,1,1344.00,1344.00
429,852,2,13,13,2,994.00,1988.00
430,853,3,18,24,1,6948.00,6948.00
430,854,1,4,8,1,3246.00,3246.00
430,855,4,21,30,1,5428.00,5428.00
431,856,2,12,14,2,1364.00,2728.00
431,857,6,24,36,1,5072.00,5072.00
432,858,6,24,36,1,1758.00,1758.00
432,859,1,9,2,1,1522.00,1522.00
432,860,4,22,34,1,4539.00,4539.00
433,861,4,21,31,1,3646.00,3646.00
433,862,1,4,9,1,817.00,817.00
433,863,3,18,22,1,5466.00,5466.00
434,864,1,6,4,1,3108.00,3108.00
435,865,1,3,4,1,5546.00,5546.00
436,866,4,22,30,1,1609.00,1609.00
437,867,4,21,34,1,3888.00,3888.00
437,868,2,16,12,2,4997.00,9994.00
438,869,6,24,36,1,6949.00,6949.00
439,870,1,3,11,1,2796.00,2796.00
439,871,6,25,36,1,1502.00,1502.00
439,872,3,18,21,1,2320.00,2320.00
440,873,2,17,16,2,3673.00,7346.00
440,874,3,18,20,1,5108.00,5108.00
440,875,6,25,36,1,1022.00,1022.00
441,876,2,16,14,2,4445.00,8890.00
441,877,6,25,36,1,3917.00,3917.00
442,878,2,12,16,2,2037.00,4074.00
442,879,3,19,26,1,1103.00,1103.00
443,880,1,6,4,1,529.00,529.00
443,881,4,22,30,1,5845.00,5845.00
444,882,6,24,36,1,797.00,797.00
445,883,4,22,33,1,3151.00,3151.00
445,884,3,19,21,1,5614.00,5614.00
445,885,1,4,1,1,4199.00,4199.00
446,886,6,24,36,1,4017.00,4017.00
446,887,3,18,21,1,2191.00,2191.00
446,888,4,22,34,1,1745.00,1745.00
447,889,6,24,36,1,2981.00,2981.00
447,890,3,19,27,1,1112.00,1112.00
448,891,4,22,33,1,4296.00,4296.00
448,892,6,25,36,1,4290.00,4290.00
448,893,4,20,32,1,636.00,636.00
449,894,2,15,18,2,3966.00,7932.00
449,895,1,3,9,1,4757.00,4757.00
450,896,3,19,24,1,3002.00,3002.00
450,897,1,7,2,1,2886.00,2886.00
451,898,1,3,7,1,2947.00,2947.00
451,899,1,5,2,1,1014.00,1014.00
452,900,4,21,34,1,3672.00,3672.00
452,901,3,19,26,1,5524.00,5524.00
453,902,1,3,5,1,545.00,545.00
453,903,4,20,31,1,3249.00,3249.00
453,904,6,24,36,1,3719.00,3719.00
454,905,4,22,32,1,2119.00,2119.00
454,906,1,1,11,1,5041.00,5041.00
455,907,3,18,19,1,1255.00,1255.00
455,908,3,18,20,1,4937.00,4937.00
456,909,1,1,1,1,5681.00,5681.00
456,910,3,18,21,1,2334.00,2334.00
457,911,4,22,35,1,6654.00,6654.00
457,912,4,22,30,1,570.00,570.00
458,913,1,4,4,1,4965.00,4965.00
458,914,6,24,36,1,4752.00,4752.00
458,915,3,18,29,1,2379.00,2379.00
459,916,3,19,24,1,4281.00,4281.00
459,917,6,24,36,1,4083.00,4083.00
460,918,1,3,2,1,1098.00,1098.00
460,919,3,19,21,1,3909.00,3909.00
461,920,3,19,24,1,5521.00,5521.00
461,921,6,24,36,1,6509.00,6509.00
461,922,1,10,4,1,2055.00,2055.00
462,923,1,2,10,1,708.00,708.00
462,924,3,18,28,1,2782.00,2782.00
463,925,1,9,9,1,3441.00,3441.00
463,926,3,19,20,1,4354.00,4354.00
464,927,2,16,18,2,5991.00,11982.00
465,928,3,19,29,1,3636.00,3636.00
465,929,6,25,36,1,671.00,671.00
466,930,3,18,20,1,6605.00,6605.00
466,931,4,20,30,1,5406.00,5406.00
466,932,6,24,36,1,3148.00,3148.00
467,933,1,9,2,1,2295.00,2295.00
467,934,2,17,15,2,4808.00,9616.00
467,935,3,18,26,1,2428.00,2428.00
468,936,3,19,21,1,2940.00,2940.00
468,937,1,7,5,1,6963.00,6963.00
469,938,3,18,26,1,5451.00,5451.00
470,939,1,6,4,1,4317.00,4317.00
471,940,1,5,5,1,5797.00,5797.00
471,941,2,14,17,2,3209.00,6418.00
471,942,6,24,36,1,5977.00,5977.00
472,943,4,22,33,1,1023.00,1023.00
472,944,4,21,34,1,3824.00,3824.00
472,945,6,25,36,1,3649.00,3649.00
473,946,6,25,36,1,4870.00,4870.00
474,947,2,17,14,2,1550.00,3100.00
474,948,4,22,34,1,5119.00,5119.00
474,949,1,7,5,1,4635.00,4635.00
475,950,3,18,28,1,3306.00,3306.00
475,951,2,17,15,2,972.00,1944.00
475,952,6,24,36,1,1175.00,1175.00
476,953,2,12,15,2,6099.00,12198.00
476,954,3,19,29,1,6072.00,6072.00
477,955,4,21,32,1,2858.00,2858.00
477,956,1,5,10,1,6570.00,6570.00
478,957,1,10,3,1,3426.00,3426.00
478,958,4,20,30,1,6914.00,6914.00
479,959,2,13,14,2,1391.00,2782.00
480,960,3,19,25,1,5010.00,5010.00
480,961,6,24,36,1,5634.00,5634.00
481,962,1,8,3,1,4557.00,4557.00
481,963,6,24,36,1,536.00,536.00
482,964,4,22,32,1,5041.00,5041.00
483,965,3,18,28,1,583.00,583.00
483,966,1,8,7,1,4968.00,4968.00
484,967,2,13,18,2,1305.00,2610.00
484,968,4,20,34,1,2428.00,2428.00
485,969,4,20,32,1,4981.00,4981.00
485,970,6,25,36,1,6840.00,6840.00
485,971,3,18,23,1,1248.00,1248.00
486,972,4,21,33,1,4656.00,4656.00
486,973,3,19,21,1,3577.00,3577.00
486,974,4,21,34,1,5158.00,5158.00
487,975,2,15,18,2,2127.00,4254.00
487,976,1,1,4,1,5646.00,5646.00
488,977,6,24,36,1,659.00,659.00
488,978,4,22,35,1,5669.00,5669.00
488,979,6,25,36,1,4442.00,4442.00
489,980,2,11,12,2,3937.00,7874.00
489,981,6,24,36,1,4727.00,4727.00
490,982,4,21,31,1,5157.00,5157.00
490,983,3,19,24,1,886.00,886.00
490,984,3,19,25,1,6536.00,6536.00
491,985,1,8,7,1,4295.00,4295.00
491,986,1,3,2,1,6334.00,6334.00
492,987,6,24,36,1,5305.00,5305.00
492,988,1,5,8,1,6626.00,6626.00
493,989,4,20,31,1,1141.00,1141.00
493,990,4,20,32,1,5779.00,5779.00
494,991,6,24,36,1,5656.00,5656.00
494,992,1,1,6,1,4121.00,4121.00
494,993,1,8,8,1,1406.00,1406.00
495,994,3,19,24,1,1926.00,1926.00
495,995,1,5,2,1,5633.00,5633.00
496,996,6,24,36,1,4408.00,4408.00
496,997,3,19,28,1,3699.00,3699.00
496,998,2,12,18,2,4422.00,8844.00
497,999,6,25,36,1,584.00,584.00
498,1000,1,4,1,1,5797.00,5797.00
498,1001,2,13,18,2,972.00,1944.00
498,1002,2,12,15,2,4444.00,8888.00
499,1003,1,10,9,1,4564.00,4564.00
500,1004,4,21,32,1,3353.00,3353.00
500,1005,1,10,8,1,2448.00,2448.00
501,1006,2,15,17,2,3170.00,6340.00
502,1007,4,22,34,1,4319.00,4319.00
502,1008,1,1,9,1,6031.00,6031.00
503,1009,4,20,35,1,5543.00,5543.00
503,1010,3,18,19,1,2154.00,2154.00
504,1011,3,19,21,1,4189.00,4189.00
504,1012,4,21,33,1,4451.00,4451.00
504,1013,4,22,32,1,2791.00,2791.00
505,1014,2,13,14,2,2632.00,5264.00
505,1015,2,17,17,2,3889.00,7778.00
506,1016,2,12,17,2,3254.00,6508.00
507,1017,1,9,9,1,1572.00,1572.00
507,1018,3,19,21,1,3760.00,3760.00
507,1019,3,19,29,1,6267.00,6267.00
508,1020,1,7,1,1,1981.00,1981.00
508,1021,4,21,35,1,887.00,887.00
508,1022,6,24,36,1,2038.00,2038.00
509,1023,2,12,15,2,3382.00,6764.00
510,1024,1,3,6,1,3127.00,3127.00
511,1025,3,18,19,1,5918.00,5918.00
511,1026,2,15,18,2,2900.00,5800.00
511,1027,6,24,36,1,1981.00,1981.00
512,1028,4,20,31,1,898.00,898.00
512,1029,6,25,36,1,3279.00,3279.00
513,1030,1,2,4,1,4710.00,4710.00
513,1031,2,11,13,2,6516.00,13032.00
513,1032,4,22,35,1,5784.00,5784.00
514,1033,6,25,36,1,3504.00,3504.00
515,1034,4,21,33,1,1986.00,1986.00
516,1035,4,22,34,1,1493.00,1493.00
516,1036,4,21,33,1,3797.00,3797.00
517,1037,1,8,8,1,2786.00,2786.00
518,1038,1,4,11,1,4037.00,4037.00
518,1039,6,25,36,1,2018.00,2018.00
519,1040,4,22,31,1,6677.00,6677.00
520,1041,3,19,25,1,6556.00,6556.00
520,1042,6,24,36,1,1678.00,1678.00
520,1043,2,12,12,2,5302.00,10604.00
521,1044,2,16,18,2,5991.00,11982.00
521,1045,3,18,24,1,2574.00,2574.00
521,1046,4,21,33,1,4302.00,4302.00
522,1047,2,13,13,2,4850.00,9700.00
522,1048,1,9,2,1,4019.00,4019.00
523,1049,3,18,28,1,3516.00,3516.00
524,1050,2,17,13,2,5874.00,11748.00
525,1051,4,21,31,1,4243.00,4243.00
525,1052,1,2,10,1,2552.00,2552.00
525,1053,4,20,34,1,5099.00,5099.00
526,1054,6,25,36,1,3937.00,3937.00
527,1055,4,20,30,1,5208.00,5208.00
528,1056,1,1,11,1,994.00,994.00
528,1057,4,20,34,1,6961.00,6961.00
528,1058,3,19,26,1,2805.00,2805.00
529,1059,3,18,28,1,4559.00,4559.00
529,1060,3,18,29,1,5902.00,5902.00
529,1061,6,25,36,1,2684.00,2684.00
530,1062,2,11,12,2,4513.00,9026.00
531,1063,3,19,22,1,5667.00,5667.00
531,1064,2,12,18,2,1075.00,2150.00
532,1065,6,25,36,1,5585.00,5585.00
532,1066,1,10,11,1,6929.00,6929.00
532,1067,2,13,14,2,3883.00,7766.00
533,1068,1,5,11,1,6341.00,6341.00
533,1069,4,22,35,1,5396.00,5396.00
533,1070,1,8,11,1,5734.00,5734.00
534,1071,1,9,4,1,4888.00,4888.00
534,1072,6,25,36,1,4788.00,4788.00
535,1073,2,16,14,2,2811.00,5622.00
536,1074,1,5,5,1,6638.00,6638.00
537,1075,3,18,19,1,3237.00,3237.00
537,1076,2,16,16,2,2346.00,4692.00
538,1077,1,5,11,1,5092.00,5092.00
539,1078,1,10,7,1,3670.00,3670.00
540,1079,4,22,32,1,2549.00,2549.00
540,1080,3,19,25,1,1373.00,1373.00
540,1081,4,21,32,1,5720.00,5720.00
541,1082,3,18,23,1,849.00,849.00
541,1083,2,11,16,2,5260.00,10520.00
541,1084,6,24,36,1,5836.00,5836.00
542,1085,6,24,36,1,3979.00,3979.00
542,1086,1,6,10,1,6246.00,6246.00
543,1087,6,24,36,1,6253.00,6253.00
543,1088,2,16,12,2,6991.00,13982.00
543,1089,6,25,36,1,6575.00,6575.00
544,1090,6,24,36,1,704.00,704.00
544,1091,3,19,19,1,2813.00,2813.00
544,1092,4,20,31,1,2768.00,2768.00
545,1093,1,4,6,1,4591.00,4591.00
546,1094,1,8,3,1,1179.00,1179.00
546,1095,4,21,34,1,1201.00,1201.00
547,1096,1,2,5,1,6319.00,6319.00
548,1097,2,14,13,2,3915.00,7830.00
548,1098,6,24,36,1,1166.00,1166.00
549,1099,1,6,4,1,910.00,910.00
550,1100,6,24,36,1,6714.00,6714.00
551,1101,6,25,36,1,1932.00,1932.00
552,1102,1,3,1,1,2533.00,2533.00
553,1103,3,18,24,1,5161.00,5161.00
553,1104,2,13,18,2,5251.00,10502.00
554,1105,1,9,11,1,6961.00,6961.00
555,1106,1,10,3,1,6069.00,6069.00
556,1107,1,9,2,1,1921.00,1921.00
556,1108,6,24,36,1,6040.00,6040.00
557,1109,3,19,20,1,2759.00,2759.00
557,1110,2,16,17,2,852.00,1704.00
557,1111,4,22,35,1,721.00,721.00
558,1112,3,19,21,1,4779.00,4779.00
558,1113,6,25,36,1,3490.00,3490.00
559,1114,2,11,16,2,5146.00,10292.00
559,1115,3,18,23,1,2333.00,2333.00
559,1116,6,25,36,1,1862.00,1862.00
560,1117,1,5,8,1,6368.00,6368.00
561,1118,2,16,15,2,1603.00,3206.00
561,1119,6,24,36,1,6787.00,6787.00
562,1120,4,21,34,1,6811.00,6811.00
562,1121,3,18,29,1,2971.00,2971.00
563,1122,3,18,23,1,6583.00,6583.00
563,1123,2,16,18,2,2529.00,5058.00
564,1124,1,8,8,1,2896.00,2896.00
564,1125,6,24,36,1,2222.00,2222.00
564,1126,6,25,36,1,2179.00,2179.00
565,1127,1,9,9,1,3221.00,3221.00
565,1128,3,18,25,1,6822.00,6822.00
565,1129,1,2,5,1,5311.00,5311.00
566,1130,6,24,36,1,2559.00,2559.00
566,1131,3,19,27,1,6053.00,6053.00
567,1132,2,13,18,2,4721.00,9442.00
567,1133,2,17,13,2,5170.00,10340.00
568,1134,4,21,31,1,2548.00,2548.00
568,1135,1,3,2,1,2027.00,2027.00
569,1136,1,3,3,1,1168.00,1168.00
570,1137,4,22,35,1,1291.00,1291.00
570,1138,4,20,33,1,3341.00,3341.00
571,1139,6,24,36,1,6529.00,6529.00
572,1140,1,1,11,1,4396.00,4396.00
573,1141,6,24,36,1,1348.00,1348.00
573,1142,4,20,35,1,5502.00,5502.00
574,1143,6,25,36,1,6215.00,6215.00
574,1144,3,18,22,1,4552.00,4552.00
574,1145,6,24,36,1,5234.00,5234.00
575,1146,2,12,13,2,2015.00,4030.00
576,1147,6,24,36,1,701.00,701.00
577,1148,3,18,21,1,1306.00,1306.00
577,1149,4,22,32,1,6888.00,6888.00
578,1150,3,18,25,1,6834.00,6834.00
578,1151,3,19,26,1,1363.00,1363.00
578,1152,4,22,32,1,1236.00,1236.00
579,1153,3,18,21,1,5772.00,5772.00
580,1154,1,2,9,1,994.00,994.00
580,1155,4,21,35,1,4218.00,4218.00
580,1156,6,25,36,1,5652.00,5652.00
581,1157,1,6,5,1,5907.00,5907.00
582,1158,6,24,36,1,4044.00,4044.00
582,1159,6,25,36,1,3350.00,3350.00
582,1160,4,21,31,1,571.00,571.00
583,1161,6,24,36,1,5076.00,5076.00
583,1162,1,3,1,1,3503.00,3503.00
584,1163,3,19,24,1,897.00,897.00
584,1164,4,21,32,1,1359.00,1359.00
585,1165,4,22,32,1,6008.00,6008.00
586,1166,3,19,27,1,4770.00,4770.00
586,1167,1,2,10,1,2549.00,2549.00
586,1168,6,24,36,1,3230.00,3230.00
587,1169,4,22,35,1,1509.00,1509.00
587,1170,4,22,32,1,6108.00,6108.00
588,1171,2,11,16,2,6484.00,12968.00
589,1172,2,15,14,2,823.00,1646.00
590,1173,4,21,30,1,4760.00,4760.00
591,1174,6,25,36,1,5460.00,5460.00
591,1175,3,19,27,1,5652.00,5652.00
591,1176,2,12,15,2,2831.00,5662.00
592,1177,6,24,36,1,6678.00,6678.00
593,1178,3,19,21,1,3152.00,3152.00
593,1179,4,21,34,1,2125.00,2125.00
594,1180,4,21,34,1,4025.00,4025.00
594,1181,4,20,31,1,3836.00,3836.00
594,1182,3,19,20,1,2830.00,2830.00
595,1183,2,15,16,2,4146.00,8292.00
595,1184,4,20,31,1,4447.00,4447.00
595,1185,3,19,20,1,2541.00,2541.00
596,1186,3,18,21,1,5597.00,5597.00
597,1187,1,3,2,1,4472.00,4472.00
598,1188,2,17,16,2,3911.00,7822.00
599,1189,1,3,11,1,5411.00,5411.00
600,1190,4,22,32,1,1255.00,1255.00
601,1191,4,22,35,1,5041.00,5041.00
602,1192,6,24,36,1,5125.00,5125.00
602,1193,3,19,21,1,2310.00,2310.00
603,1194,6,25,36,1,6485.00,6485.00
603,1195,6,24,36,1,5352.00,5352.00
603,1196,1,5,10,1,2533.00,2533.00
604,1197,3,19,28,1,3585.00,3585.00
604,1198,2,17,17,2,1253.00,2506.00
604,1199,3,18,25,1,6947.00,6947.00
605,1200,1,1,8,1,969.00,969.00
605,1201,1,9,3,1,5609.00,5609.00
605,1202,2,17,13,2,2587.00,5174.00
606,1203,3,18,20,1,6845.00,6845.00
607,1204,2,14,15,2,654.00,1308.00
607,1205,1,7,9,1,2803.00,2803.00
607,1206,4,20,30,1,3082.00,3082.00
608,1207,2,15,18,2,2518.00,5036.00
608,1208,6,25,36,1,3323.00,3323.00
608,1209,4,21,34,1,940.00,940.00
609,1210,6,25,36,1,1654.00,1654.00
610,1211,6,24,36,1,2026.00,2026.00
610,1212,6,24,36,1,3161.00,3161.00
610,1213,4,20,32,1,3377.00,3377.00
611,1214,1,4,5,1,3818.00,3818.00
611,1215,2,15,12,2,862.00,1724.00
612,1216,4,22,31,1,4008.00,4008.00
612,1217,2,11,18,2,5309.00,10618.00
612,1218,4,20,33,1,4053.00,4053.00
613,1219,4,21,32,1,1502.00,1502.00
613,1220,3,19,19,1,713.00,713.00
613,1221,6,25,36,1,4427.00,4427.00
614,1222,1,10,1,1,2016.00,2016.00
614,1223,4,22,32,1,6342.00,6342.00
614,1224,3,19,28,1,2829.00,2829.00
615,1225,1,7,8,1,2599.00,2599.00
615,1226,6,25,36,1,1011.00,1011.00
616,1227,6,24,36,1,1110.00,1110.00
617,1228,4,21,34,1,2954.00,2954.00
617,1229,1,9,8,1,6436.00,6436.00
617,1230,4,20,33,1,2676.00,2676.00
618,1231,3,18,19,1,2471.00,2471.00
618,1232,3,19,19,1,1392.00,1392.00
619,1233,2,12,17,2,617.00,1234.00
619,1234,6,24,36,1,4559.00,4559.00
619,1235,3,19,23,1,1752.00,1752.00
620,1236,3,19,26,1,1746.00,1746.00
620,1237,6,25,36,1,3838.00,3838.00
621,1238,2,15,13,2,6240.00,12480.00
622,1239,3,18,23,1,6480.00,6480.00
622,1240,4,20,30,1,804.00,804.00
622,1241,3,18,29,1,5204.00,5204.00
623,1242,4,22,35,1,3341.00,3341.00
623,1243,1,2,1,1,4235.00,4235.00
624,1244,4,20,35,1,2475.00,2475.00
624,1245,6,24,36,1,4049.00,4049.00
625,1246,1,1,8,1,2104.00,2104.00
625,1247,2,16,18,2,1613.00,3226.00
626,1248,1,9,1,1,2767.00,2767.00
626,1249,1,10,11,1,4022.00,4022.00
627,1250,4,21,34,1,6250.00,6250.00
627,1251,2,11,16,2,6684.00,13368.00
628,1252,2,15,13,2,4293.00,8586.00
628,1253,1,2,3,1,795.00,795.00
629,1254,6,24,36,1,3687.00,3687.00
629,1255,4,21,31,1,6670.00,6670.00
630,1256,3,18,20,1,5865.00,5865.00
631,1257,2,15,14,2,2278.00,4556.00
632,1258,3,19,25,1,3241.00,3241.00
632,1259,1,4,7,1,3955.00,3955.00
632,1260,1,7,1,1,6451.00,6451.00
633,1261,6,24,36,1,6131.00,6131.00
634,1262,1,7,10,1,6910.00,6910.00
634,1263,3,19,22,1,3325.00,3325.00
