invoice_id,customer_id,staff_id,invoice_date,payment_mode,total_amount_items,total_tax,discount_amount,final_bill_amount
327,3704,11,"2025-05-26 00:00:00",UPI,7104.00,150.00,0.00,7254.00
328,2127,10,"2025-08-29 00:00:00",Card,1592.00,356.00,0.00,1948.00
329,6170,12,"2025-09-02 00:00:00",UPI,7340.00,310.00,0.00,7650.00
330,6914,18,"2025-11-29 00:00:00",UPI,820.00,159.00,0.00,979.00
331,4299,14,"2025-07-19 00:00:00",Cash,9090.00,376.00,0.00,9466.00
332,902,20,"2025-10-31 00:00:00",UPI,8337.00,432.00,0.00,8769.00
333,1438,9,"2025-02-14 00:00:00",Card,12020.00,500.00,0.00,12520.00
334,1161,13,"2025-01-24 00:00:00",UPI,21876.00,462.00,0.00,22338.00
335,3004,12,"2025-04-29 00:00:00",UPI,7255.00,319.00,0.00,7574.00
336,6266,4,"2025-02-13 00:00:00",Cash,5374.00,358.00,0.00,5732.00
337,1376,7,"2025-12-02 00:00:00",UPI,12584.00,335.00,0.00,12919.00
338,6816,12,"2025-06-26 00:00:00",UPI,6441.00,153.00,0.00,6594.00
339,1382,12,"2025-04-01 00:00:00",Cash,5168.00,438.00,0.00,5606.00
340,5278,2,"2025-02-15 00:00:00",Cash,14119.00,266.00,0.00,14385.00
341,2086,2,"2025-01-22 00:00:00",UPI,15440.00,276.00,0.00,15716.00
342,302,20,"2025-08-17 00:00:00",Cash,15978.00,165.00,0.00,16143.00
343,484,2,"2025-08-19 00:00:00",Card,7551.00,256.00,0.00,7807.00
344,5794,7,"2025-03-07 00:00:00",Cash,2982.00,399.00,0.00,3381.00
345,6158,4,"2025-07-03 00:00:00",Cash,13292.00,401.00,0.00,13693.00
346,7565,15,"2026-01-07 00:00:00",Card,6086.00,222.00,0.00,6308.00
347,7345,14,"2025-01-18 00:00:00",UPI,14022.00,304.00,0.00,14326.00
348,4415,14,"2025-08-23 00:00:00",UPI,5306.00,194.00,0.00,5500.00
349,4802,12,"2025-02-15 00:00:00",Card,14410.00,448.00,0.00,14858.00
350,6923,10,"2025-05-29 00:00:00",Cash,12842.00,287.00,0.00,13129.00
351,4486,18,"2025-02-23 00:00:00",Card,24628.00,169.00,0.00,24797.00
352,2586,8,"2025-04-06 00:00:00",Cash,2102.00,246.00,0.00,2348.00
353,3119,8,"2025-10-04 00:00:00",Card,7770.00,274.00,0.00,8044.00
354,3355,20,"2025-02-04 00:00:00",Cash,1610.00,273.00,0.00,1883.00
355,2666,8,"2025-04-05 00:00:00",Cash,10766.00,359.00,0.00,11125.00
356,1096,12,"2025-10-23 00:00:00",Card,6283.00,259.00,0.00,6542.00
357,7873,14,"2025-06-22 00:00:00",UPI,12198.00,389.00,0.00,12587.00
358,1262,3,"2025-09-27 00:00:00",Cash,2354.00,153.00,0.00,2507.00
359,6061,7,"2025-07-18 00:00:00",Cash,946.00,241.00,0.00,1187.00
360,6080,6,"2025-11-08 00:00:00",Card,15735.00,302.00,0.00,16037.00
361,6580,3,"2025-03-29 00:00:00",Card,6695.00,260.00,0.00,6955.00
362,2182,8,"2025-07-13 00:00:00",UPI,9391.00,373.00,0.00,9764.00
363,1458,16,"2025-08-06 00:00:00",UPI,7419.00,182.00,0.00,7601.00
364,7374,9,"2025-05-04 00:00:00",Cash,1828.00,456.00,0.00,2284.00
365,2564,2,"2025-03-10 00:00:00",Cash,2506.00,158.00,0.00,2664.00
366,7623,8,"2025-01-21 00:00:00",Cash,12823.00,469.00,0.00,13292.00
367,7503,5,"2025-01-29 00:00:00",UPI,10700.00,429.00,0.00,11129.00
368,1698,10,"2025-06-12 00:00:00",Card,10851.00,319.00,0.00,11170.00
369,6591,11,"2026-01-09 00:00:00",Cash,6742.00,216.00,0.00,6958.00
370,7203,4,"2025-03-15 00:00:00",Card,5179.00,413.00,0.00,5592.00
371,516,2,"2025-02-23 00:00:00",Card,18987.00,319.00,0.00,19306.00
372,5577,17,"2025-07-27 00:00:00",UPI,10140.00,458.00,0.00,10598.00
373,6011,18,"2025-07-22 00:00:00",Card,5904.00,188.00,0.00,6092.00
374,5864,2,"2025-03-07 00:00:00",Card,9090.00,210.00,0.00,9300.00
375,38,14,"2025-12-29 00:00:00",Card,18668.00,306.00,0.00,18974.00
376,3997,15,"2025-03-28 00:00:00",Cash,10326.00,320.00,0.00,10646.00
377,7466,5,"2025-01-22 00:00:00",Cash,9020.00,424.00,0.00,9444.00
378,6161,10,"2025-01-17 00:00:00",UPI,14842.00,463.00,0.00,15305.00
379,7882,5,"2025-05-09 00:00:00",Card,10898.00,370.00,0.00,11268.00
380,5323,13,"2025-03-05 00:00:00",Cash,10574.00,292.00,0.00,10866.00
381,5823,4,"2025-01-23 00:00:00",UPI,7741.00,256.00,0.00,7997.00
382,6805,17,"2025-07-09 00:00:00",Card,4927.00,246.00,0.00,5173.00
383,6526,4,"2025-09-03 00:00:00",Cash,2299.00,219.00,0.00,2518.00
384,3644,6,"2025-07-28 00:00:00",Card,11214.00,384.00,0.00,11598.00
385,1643,3,"2025-12-08 00:00:00",Card,8545.00,431.00,0.00,8976.00
386,2206,2,"2025-03-19 00:00:00",Card,9910.00,343.00,0.00,10253.00
387,2395,15,"2025-12-12 00:00:00",Cash,13144.00,449.00,0.00,13593.00
388,5575,15,"2025-12-23 00:00:00",Card,19982.00,248.00,0.00,20230.00
389,3394,14,"2025-02-17 00:00:00",UPI,20931.00,254.00,0.00,21185.00
390,1740,10,"2025-10-02 00:00:00",Card,10418.00,355.00,0.00,10773.00
391,6207,3,"2025-08-17 00:00:00",Cash,21346.00,391.00,0.00,21737.00
392,7132,7,"2025-04-05 00:00:00",Card,5247.00,468.00,0.00,5715.00
393,834,6,"2025-04-15 00:00:00",UPI,4133.00,450.00,0.00,4583.00
394,1956,15,"2025-05-01 00:00:00",Card,7223.00,395.00,0.00,7618.00
395,2360,9,"2025-06-23 00:00:00",Cash,24556.00,166.00,0.00,24722.00
396,5606,18,"2025-05-11 00:00:00",Card,11296.00,372.00,0.00,11668.00
397,2501,7,"2025-08-20 00:00:00",UPI,9942.00,153.00,0.00,10095.00
398,7540,6,"2025-02-15 00:00:00",Card,6223.00,465.00,0.00,6688.00
399,5616,5,"2025-07-08 00:00:00",Card,16164.00,353.00,0.00,16517.00
400,3918,7,"2025-09-03 00:00:00",Cash,8902.00,459.00,0.00,9361.00
401,972,15,"2025-06-08 00:00:00",Cash,5668.00,385.00,0.00,6053.00
402,5686,14,"2025-08-06 00:00:00",Cash,17169.00,458.00,0.00,17627.00
403,6700,6,"2025-12-02 00:00:00",Card,9618.00,277.00,0.00,9895.00
404,5845,17,"2025-02-25 00:00:00",Card,7315.00,267.00,0.00,7582.00
405,7866,17,"2025-11-10 00:00:00",Card,10870.00,428.00,0.00,11298.00
406,7407,9,"2025-06-13 00:00:00",Card,15674.00,150.00,0.00,15824.00
407,1083,14,"2025-09-17 00:00:00",Card,16477.00,339.00,0.00,16816.00
408,3904,17,"2025-08-26 00:00:00",Card,15505.00,230.00,0.00,15735.00
409,3757,2,"2025-12-31 00:00:00",Cash,9035.00,212.00,0.00,9247.00
410,5656,2,"2025-03-22 00:00:00",Cash,549.00,271.00,0.00,820.00
411,4202,9,"2025-03-12 00:00:00",Cash,8927.00,497.00,0.00,9424.00
412,1120,5,"2025-07-09 00:00:00",UPI,6489.00,181.00,0.00,6670.00
413,7976,17,"2025-12-17 00:00:00",Cash,6471.00,445.00,0.00,6916.00
414,954,2,"2025-04-21 00:00:00",Cash,23428.00,401.00,0.00,23829.00
415,1795,19,"2025-02-01 00:00:00",UPI,8669.00,442.00,0.00,9111.00
416,3556,10,"2025-03-21 00:00:00",Cash,1449.00,408.00,0.00,1857.00
417,7850,11,"2025-09-12 00:00:00",UPI,11836.00,255.00,0.00,12091.00
418,6147,11,"2025-09-21 00:00:00",Cash,5196.00,210.00,0.00,5406.00
419,4957,9,"2025-10-14 00:00:00",UPI,8589.00,367.00,0.00,8956.00
420,5771,13,"2025-07-26 00:00:00",Cash,3943.00,348.00,0.00,4291.00
421,7928,15,"2025-10-24 00:00:00",UPI,5393.00,345.00,0.00,5738.00
422,575,17,"2025-09-19 00:00:00",UPI,22447.00,214.00,0.00,22661.00
423,3922,14,"2025-12-05 00:00:00",Card,4240.00,361.00,0.00,4601.00
424,3175,16,"2025-07-21 00:00:00",UPI,9504.00,381.00,0.00,9885.00
425,849,19,"2025-05-17 00:00:00",UPI,17280.00,209.00,0.00,17489.00
426,3179,13,"2025-05-22 00:00:00",Card,5653.00,494.00,0.00,6147.00
427,4833,14,"2025-12-05 00:00:00",Cash,20435.00,317.00,0.00,20752.00
428,2622,2,"2025-01-25 00:00:00",Cash,12084.00,336.00,0.00,12420.00
429,3682,15,"2025-12-29 00:00:00",Cash,8248.00,429.00,0.00,8677.00
430,2303,19,"2026-01-02 00:00:00",UPI,15622.00,295.00,0.00,15917.00
431,596,15,"2025-02-03 00:00:00",UPI,7800.00,366.00,0.00,8166.00
432,5031,20,"2025-09-29 00:00:00",Cash,7819.00,310.00,0.00,8129.00
433,6641,15,"2025-05-06 00:00:00",Card,9929.00,214.00,0.00,10143.00
434,2291,8,"2025-02-07 00:00:00",Card,3108.00,340.00,0.00,3448.00
435,6681,13,"2025-03-30 00:00:00",UPI,5546.00,249.00,0.00,5795.00
436,6419,7,"2025-07-11 00:00:00",Cash,1609.00,393.00,0.00,2002.00
437,5745,1,"2025-01-16 00:00:00",Card,13882.00,324.00,0.00,14206.00
438,7309,19,"2025-08-31 00:00:00",Card,6949.00,188.00,0.00,7137.00
439,440,19,"2025-06-10 00:00:00",Card,6618.00,241.00,0.00,6859.00
440,904,15,"2025-12-20 00:00:00",Card,13476.00,356.00,0.00,13832.00
441,382,11,"2025-01-18 00:00:00",Cash,12807.00,311.00,0.00,13118.00
442,3005,11,"2025-07-25 00:00:00",UPI,5177.00,353.00,0.00,5530.00
443,5561,2,"2025-02-01 00:00:00",UPI,6374.00,497.00,0.00,6871.00
444,3029,20,"2025-11-15 00:00:00",Card,797.00,411.00,0.00,1208.00
445,1126,20,"2025-03-16 00:00:00",Cash,12964.00,316.00,0.00,13280.00
446,6776,14,"2025-11-16 00:00:00",Cash,7953.00,347.00,0.00,8300.00
447,6516,14,"2026-01-05 00:00:00",UPI,4093.00,428.00,0.00,4521.00
448,7791,12,"2025-02-11 00:00:00",Cash,9222.00,285.00,0.00,9507.00
449,7583,4,"2025-11-01 00:00:00",Card,12689.00,451.00,0.00,13140.00
450,3918,20,"2025-04-18 00:00:00",UPI,5888.00,451.00,0.00,6339.00
451,5602,12,"2025-06-02 00:00:00",Cash,3961.00,413.00,0.00,4374.00
452,6929,19,"2025-04-28 00:00:00",Card,9196.00,469.00,0.00,9665.00
453,3274,3,"2025-02-22 00:00:00",UPI,7513.00,382.00,0.00,7895.00
454,3860,16,"2025-05-12 00:00:00",Cash,7160.00,339.00,0.00,7499.00
455,4220,16,"2025-02-27 00:00:00",Cash,6192.00,315.00,0.00,6507.00
456,7963,4,"2025-05-22 00:00:00",Cash,8015.00,334.00,0.00,8349.00
457,7586,18,"2025-02-09 00:00:00",UPI,7224.00,490.00,0.00,7714.00
458,7382,9,"2025-09-25 00:00:00",Card,12096.00,198.00,0.00,12294.00
459,1228,19,"2025-01-23 00:00:00",UPI,8364.00,213.00,0.00,8577.00
460,7648,15,"2025-02-21 00:00:00",Cash,5007.00,215.00,0.00,5222.00
461,3341,10,"2025-11-01 00:00:00",Cash,14085.00,349.00,0.00,14434.00
462,677,4,"2025-04-09 00:00:00",UPI,3490.00,446.00,0.00,3936.00
463,2229,4,"2025-02-22 00:00:00",UPI,7795.00,373.00,0.00,8168.00
464,6132,17,"2025-10-22 00:00:00",UPI,11982.00,228.00,0.00,12210.00
465,4203,3,"2025-05-18 00:00:00",Cash,4307.00,296.00,0.00,4603.00
466,1123,3,"2025-05-24 00:00:00",Card,15159.00,268.00,0.00,15427.00
467,4301,18,"2025-03-29 00:00:00",Card,14339.00,226.00,0.00,14565.00
468,2693,1,"2025-12-04 00:00:00",Card,9903.00,492.00,0.00,10395.00
469,7780,8,"2025-06-01 00:00:00",UPI,5451.00,328.00,0.00,5779.00
470,181,14,"2025-06-23 00:00:00",UPI,4317.00,150.00,0.00,4467.00
471,4371,14,"2025-04-29 00:00:00",UPI,18192.00,246.00,0.00,18438.00
472,6333,5,"2025-03-07 00:00:00",Card,8496.00,158.00,0.00,8654.00
473,7436,13,"2025-01-22 00:00:00",Card,4870.00,250.00,0.00,5120.00
474,1480,7,"2025-09-30 00:00:00",Card,12854.00,229.00,0.00,13083.00
475,791,20,"2025-02-19 00:00:00",UPI,6425.00,213.00,0.00,6638.00
476,5561,4,"2025-08-30 00:00:00",Cash,18270.00,217.00,0.00,18487.00
477,1239,7,"2025-08-12 00:00:00",UPI,9428.00,440.00,0.00,9868.00
478,734,20,"2025-08-30 00:00:00",UPI,10340.00,455.00,0.00,10795.00
479,7460,6,"2025-08-08 00:00:00",UPI,2782.00,418.00,0.00,3200.00
480,1894,2,"2025-07-07 00:00:00",Card,10644.00,466.00,0.00,11110.00
481,1421,19,"2025-12-07 00:00:00",Cash,5093.00,328.00,0.00,5421.00
482,7609,12,"2025-12-30 00:00:00",Cash,5041.00,255.00,0.00,5296.00
483,2320,19,"2025-01-31 00:00:00",UPI,5551.00,387.00,0.00,5938.00
484,1201,3,"2025-02-07 00:00:00",Card,5038.00,415.00,0.00,5453.00
485,2245,15,"2026-01-02 00:00:00",UPI,13069.00,371.00,0.00,13440.00
486,2045,4,"2025-12-03 00:00:00",Card,13391.00,279.00,0.00,13670.00
487,5288,16,"2025-07-31 00:00:00",Card,9900.00,365.00,0.00,10265.00
488,7062,8,"2025-02-05 00:00:00",UPI,10770.00,226.00,0.00,10996.00
489,5672,3,"2025-02-19 00:00:00",Cash,12601.00,403.00,0.00,13004.00
490,3214,5,"2025-02-09 00:00:00",UPI,12579.00,403.00,0.00,12982.00
491,3457,14,"2025-09-12 00:00:00",Card,10629.00,342.00,0.00,10971.00
492,6676,3,"2025-12-16 00:00:00",UPI,11931.00,327.00,0.00,12258.00
493,506,18,"2025-03-16 00:00:00",UPI,6920.00,291.00,0.00,7211.00
494,1869,5,"2025-07-26 00:00:00",Cash,11183.00,277.00,0.00,11460.00
495,5149,19,"2025-01-23 00:00:00",UPI,7559.00,444.00,0.00,8003.00
496,2188,19,"2025-12-22 00:00:00",UPI,16951.00,249.00,0.00,17200.00
497,2753,6,"2025-10-07 00:00:00",UPI,584.00,435.00,0.00,1019.00
498,7640,11,"2025-12-06 00:00:00",UPI,16629.00,173.00,0.00,16802.00
499,3581,12,"2025-12-11 00:00:00",Card,4564.00,476.00,0.00,5040.00
500,6221,10,"2025-08-06 00:00:00",Card,5801.00,347.00,0.00,6148.00
501,7970,19,"2025-12-22 00:00:00",Cash,6340.00,289.00,0.00,6629.00
502,511,9,"2025-12-01 00:00:00",UPI,10350.00,443.00,0.00,10793.00
503,3584,13,"2025-11-22 00:00:00",Card,7697.00,429.00,0.00,8126.00
504,5586,20,"2025-09-03 00:00:00",Card,11431.00,227.00,0.00,11658.00
505,7090,8,"2025-10-11 00:00:00",Card,13042.00,229.00,0.00,13271.00
506,2189,20,"2025-08-27 00:00:00",UPI,6508.00,362.00,0.00,6870.00
507,826,4,"2025-05-28 00:00:00",Card,11599.00,350.00,0.00,11949.00
508,7920,14,"2025-12-13 00:00:00",Card,4906.00,208.00,0.00,5114.00
509,6336,13,"2025-07-14 00:00:00",UPI,6764.00,350.00,0.00,7114.00
510,77,3,"2025-10-03 00:00:00",Cash,3127.00,313.00,0.00,3440.00
511,4517,13,"2025-01-25 00:00:00",Card,13699.00,235.00,0.00,13934.00
512,7419,18,"2025-05-30 00:00:00",Cash,4177.00,460.00,0.00,4637.00
513,5607,14,"2025-05-13 00:00:00",Card,23526.00,277.00,0.00,23803.00
514,6119,7,"2025-09-14 00:00:00",Card,3504.00,293.00,0.00,3797.00
515,5554,12,"2025-06-06 00:00:00",Cash,1986.00,159.00,0.00,2145.00
516,2815,5,"2025-07-16 00:00:00",Cash,5290.00,264.00,0.00,5554.00
517,4045,14,"2025-04-04 00:00:00",Card,2786.00,253.00,0.00,3039.00
518,7953,10,"2025-09-04 00:00:00",UPI,6055.00,303.00,0.00,6358.00
519,5629,2,"2025-12-05 00:00:00",UPI,6677.00,459.00,0.00,7136.00
520,5123,4,"2025-02-11 00:00:00",Card,18838.00,201.00,0.00,19039.00
521,1757,12,"2025-09-15 00:00:00",Cash,18858.00,287.00,0.00,19145.00
522,835,19,"2025-02-13 00:00:00",Card,13719.00,190.00,0.00,13909.00
523,4679,18,"2025-05-24 00:00:00",Cash,3516.00,192.00,0.00,3708.00
524,5233,5,"2025-01-17 00:00:00",Cash,11748.00,150.00,0.00,11898.00
525,531,4,"2025-08-23 00:00:00",Card,11894.00,283.00,0.00,12177.00
526,3281,9,"2025-10-30 00:00:00",UPI,3937.00,262.00,0.00,4199.00
527,905,8,"2025-10-16 00:00:00",Cash,5208.00,366.00,0.00,5574.00
528,7177,1,"2025-09-11 00:00:00",Cash,10760.00,189.00,0.00,10949.00
529,699,18,"2025-03-21 00:00:00",Cash,13145.00,410.00,0.00,13555.00
530,4119,13,"2025-03-16 00:00:00",Card,9026.00,349.00,0.00,9375.00
531,2750,8,"2025-06-28 00:00:00",Card,7817.00,183.00,0.00,8000.00
532,1670,3,"2025-10-27 00:00:00",UPI,20280.00,354.00,0.00,20634.00
533,1199,8,"2025-01-26 00:00:00",Cash,17471.00,452.00,0.00,17923.00
534,1450,17,"2025-08-20 00:00:00",UPI,9676.00,252.00,0.00,9928.00
535,7526,5,"2025-11-22 00:00:00",Cash,5622.00,311.00,0.00,5933.00
536,1264,15,"2025-08-15 00:00:00",Card,6638.00,274.00,0.00,6912.00
537,7666,7,"2025-10-03 00:00:00",Cash,7929.00,230.00,0.00,8159.00
538,3149,10,"2025-02-01 00:00:00",Cash,5092.00,209.00,0.00,5301.00
539,2239,11,"2025-07-27 00:00:00",Card,3670.00,404.00,0.00,4074.00
540,5548,18,"2025-05-11 00:00:00",Card,9642.00,193.00,0.00,9835.00
541,4816,16,"2025-12-17 00:00:00",Cash,17205.00,439.00,0.00,17644.00
542,6300,17,"2025-08-14 00:00:00",Cash,10225.00,244.00,0.00,10469.00
543,4500,9,"2025-02-27 00:00:00",UPI,26810.00,408.00,0.00,27218.00
544,4687,11,"2025-12-23 00:00:00",UPI,6285.00,433.00,0.00,6718.00
545,1722,10,"2025-03-01 00:00:00",Card,4591.00,458.00,0.00,5049.00
546,2156,3,"2025-02-21 00:00:00",Card,2380.00,447.00,0.00,2827.00
547,7120,7,"2026-01-01 00:00:00",Cash,6319.00,461.00,0.00,6780.00
548,7284,8,"2025-09-15 00:00:00",UPI,8996.00,214.00,0.00,9210.00
549,5420,12,"2025-02-27 00:00:00",Card,910.00,425.00,0.00,1335.00
550,5604,10,"2025-01-22 00:00:00",Cash,6714.00,156.00,0.00,6870.00
551,6934,19,"2025-10-03 00:00:00",UPI,1932.00,268.00,0.00,2200.00
552,5080,4,"2025-06-30 00:00:00",Cash,2533.00,421.00,0.00,2954.00
553,3043,2,"2025-11-15 00:00:00",Card,15663.00,497.00,0.00,16160.00
554,3300,9,"2025-10-06 00:00:00",UPI,6961.00,301.00,0.00,7262.00
555,5698,6,"2025-01-27 00:00:00",Card,6069.00,198.00,0.00,6267.00
556,7526,7,"2025-03-13 00:00:00",UPI,7961.00,180.00,0.00,8141.00
557,5232,11,"2025-07-22 00:00:00",Cash,5184.00,488.00,0.00,5672.00
558,2487,11,"2025-04-05 00:00:00",Card,8269.00,347.00,0.00,8616.00
559,1120,18,"2026-01-09 00:00:00",Cash,14487.00,266.00,0.00,14753.00
560,792,19,"2025-04-09 00:00:00",Card,6368.00,365.00,0.00,6733.00
561,4327,6,"2025-09-22 00:00:00",UPI,9993.00,325.00,0.00,10318.00
562,5600,17,"2025-11-23 00:00:00",UPI,9782.00,314.00,0.00,10096.00
563,117,2,"2025-08-08 00:00:00",UPI,11641.00,360.00,0.00,12001.00
564,2740,7,"2025-08-20 00:00:00",UPI,7297.00,440.00,0.00,7737.00
565,4396,6,"2025-06-17 00:00:00",Cash,15354.00,466.00,0.00,15820.00
566,5417,2,"2025-06-01 00:00:00",Cash,8612.00,264.00,0.00,8876.00
567,2462,17,"2025-03-22 00:00:00",Card,19782.00,188.00,0.00,19970.00
568,7061,14,"2025-10-30 00:00:00",UPI,4575.00,385.00,0.00,4960.00
569,4895,5,"2025-07-17 00:00:00",UPI,1168.00,170.00,0.00,1338.00
570,5606,11,"2025-06-16 00:00:00",Card,4632.00,398.00,0.00,5030.00
571,4230,10,"2025-12-31 00:00:00",Cash,6529.00,487.00,0.00,7016.00
572,2802,10,"2025-10-05 00:00:00",Cash,4396.00,252.00,0.00,4648.00
573,2115,3,"2025-04-19 00:00:00",Cash,6850.00,387.00,0.00,7237.00
574,6791,10,"2025-08-25 00:00:00",Card,16001.00,223.00,0.00,16224.00
575,7944,20,"2025-09-25 00:00:00",Cash,4030.00,447.00,0.00,4477.00
576,1130,5,"2025-02-06 00:00:00",UPI,701.00,172.00,0.00,873.00
577,1238,8,"2025-08-20 00:00:00",Cash,8194.00,447.00,0.00,8641.00
578,1790,15,"2025-11-09 00:00:00",Cash,9433.00,195.00,0.00,9628.00
579,3778,19,"2025-01-27 00:00:00",Card,5772.00,215.00,0.00,5987.00
580,3145,2,"2025-06-01 00:00:00",Card,10864.00,295.00,0.00,11159.00
581,506,3,"2025-09-14 00:00:00",Card,5907.00,315.00,0.00,6222.00
582,2316,14,"2025-09-09 00:00:00",Card,7965.00,421.00,0.00,8386.00
583,840,11,"2026-01-07 00:00:00",Cash,8579.00,442.00,0.00,9021.00
584,3527,8,"2025-03-03 00:00:00",UPI,2256.00,393.00,0.00,2649.00
585,2969,13,"2025-10-31 00:00:00",Card,6008.00,229.00,0.00,6237.00
586,7658,9,"2025-01-14 00:00:00",Cash,10549.00,316.00,0.00,10865.00
587,7649,7,"2025-06-06 00:00:00",UPI,7617.00,407.00,0.00,8024.00
588,4233,9,"2025-04-04 00:00:00",UPI,12968.00,495.00,0.00,13463.00
589,2028,14,"2025-02-02 00:00:00",Cash,1646.00,284.00,0.00,1930.00
590,4875,19,"2025-11-08 00:00:00",Card,4760.00,315.00,0.00,5075.00
591,6057,13,"2025-05-17 00:00:00",Cash,16774.00,456.00,0.00,17230.00
592,6563,5,"2025-05-30 00:00:00",UPI,6678.00,393.00,0.00,7071.00
593,6559,11,"2025-03-28 00:00:00",Cash,5277.00,172.00,0.00,5449.00
594,5765,2,"2025-01-16 00:00:00",Cash,10691.00,439.00,0.00,11130.00
595,841,6,"2025-02-20 00:00:00",UPI,15280.00,331.00,0.00,15611.00
596,5640,7,"2025-09-26 00:00:00",Card,5597.00,422.00,0.00,6019.00
597,5176,3,"2025-05-18 00:00:00",Cash,4472.00,286.00,0.00,4758.00
598,4679,4,"2026-01-10 00:00:00",Cash,7822.00,234.00,0.00,8056.00
599,111,19,"2025-12-03 00:00:00",UPI,5411.00,277.00,0.00,5688.00
600,1126,18,"2025-10-20 00:00:00",UPI,1255.00,180.00,0.00,1435.00
601,7066,18,"2025-04-06 00:00:00",UPI,5041.00,453.00,0.00,5494.00
602,292,16,"2025-02-14 00:00:00",UPI,7435.00,481.00,0.00,7916.00
603,5940,20,"2025-05-01 00:00:00",Card,14370.00,246.00,0.00,14616.00
604,4416,18,"2025-04-12 00:00:00",UPI,13038.00,379.00,0.00,13417.00
605,7251,19,"2025-05-24 00:00:00",UPI,11752.00,488.00,0.00,12240.00
606,1360,6,"2025-12-09 00:00:00",UPI,6845.00,187.00,0.00,7032.00
607,7858,19,"2025-01-27 00:00:00",Card,7193.00,274.00,0.00,7467.00
608,2167,13,"2025-09-10 00:00:00",UPI,9299.00,257.00,0.00,9556.00
609,1119,7,"2025-06-08 00:00:00",Cash,1654.00,246.00,0.00,1900.00
610,1105,20,"2025-03-12 00:00:00",UPI,8564.00,151.00,0.00,8715.00
611,4451,13,"2025-06-10 00:00:00",Card,5542.00,500.00,0.00,6042.00
612,5166,17,"2025-08-16 00:00:00",Card,18679.00,343.00,0.00,19022.00
613,5205,3,"2025-01-12 00:00:00",Card,6642.00,459.00,0.00,7101.00
614,886,20,"2025-12-11 00:00:00",Card,11187.00,345.00,0.00,11532.00
615,6206,12,"2025-05-30 00:00:00",Cash,3610.00,188.00,0.00,3798.00
616,3067,5,"2025-11-13 00:00:00",Cash,1110.00,485.00,0.00,1595.00
617,1153,4,"2025-11-29 00:00:00",UPI,12066.00,449.00,0.00,12515.00
618,7357,7,"2025-03-23 00:00:00",UPI,3863.00,468.00,0.00,4331.00
619,2606,4,"2025-03-31 00:00:00",Card,7545.00,392.00,0.00,7937.00
620,3173,19,"2025-09-05 00:00:00",Cash,5584.00,207.00,0.00,5791.00
621,1436,14,"2025-07-01 00:00:00",UPI,12480.00,486.00,0.00,12966.00
622,1859,19,"2025-11-28 00:00:00",Card,12488.00,181.00,0.00,12669.00
623,2964,7,"2025-12-12 00:00:00",Card,7576.00,323.00,0.00,7899.00
624,6341,19,"2025-08-21 00:00:00",Cash,6524.00,300.00,0.00,6824.00
625,697,12,"2025-04-02 00:00:00",Card,5330.00,150.00,0.00,5480.00
626,738,8,"2025-05-11 00:00:00",Card,6789.00,415.00,0.00,7204.00
627,3916,9,"2025-06-10 00:00:00",Cash,19618.00,189.00,0.00,19807.00
628,3476,16,"2025-09-06 00:00:00",Cash,9381.00,438.00,0.00,9819.00
629,5446,7,"2025-06-09 00:00:00",Card,10357.00,210.00,0.00,10567.00
630,5137,7,"2025-12-17 00:00:00",Cash,5865.00,164.00,0.00,6029.00
631,3800,5,"2025-08-29 00:00:00",UPI,4556.00,306.00,0.00,4862.00
632,1409,7,"2025-06-10 00:00:00",Cash,13647.00,341.00,0.00,13988.00
633,5776,10,"2025-03-21 00:00:00",Cash,6131.00,309.00,0.00,6440.00
634,1002,5,"2025-04-14 00:00:00",UPI,16146.00,277.00,0.00,16423.00
635,5254,8,"2025-05-29 00:00:00",Card,5414.00,359.00,0.00,5773.00
636,6942,20,"2025-04-05 00:00:00",Cash,15422.00,196.00,0.00,15618.00
637,1417,14,"2025-12-13 00:00:00",UPI,18485.00,376.00,0.00,18861.00
638,5089,6,"2025-07-27 00:00:00",UPI,23565.00,449.00,0.00,24014.00
639,3089,11,"2025-03-13 00:00:00",Card,8338.00,467.00,0.00,8805.00
640,931,16,"2025-03-25 00:00:00",Cash,15316.00,280.00,0.00,15596.00
641,7733,5,"2025-05-10 00:00:00",Card,8599.00,391.00,0.00,8990.00
642,340,16,"2025-12-07 00:00:00",Card,16296.00,274.00,0.00,16570.00
643,6918,20,"2025-12-19 00:00:00",Card,2230.00,399.00,0.00,2629.00
644,6519,16,"2025-11-26 00:00:00",UPI,7038.00,414.00,0.00,7452.00
645,7524,4,"2025-12-21 00:00:00",Cash,11302.00,260.00,0.00,11562.00
646,7262,14,"2025-02-19 00:00:00",Cash,11517.00,169.00,0.00,11686.00
647,244,10,"2025-05-13 00:00:00",Card,6630.00,162.00,0.00,6792.00
648,5852,8,"2025-07-30 00:00:00",Card,6016.00,315.00,0.00,6331.00
649,1622,1,"2025-08-10 00:00:00",UPI,1153.00,260.00,0.00,1413.00
650,635,6,"2025-11-26 00:00:00",Card,6970.00,239.00,0.00,7209.00
651,7715,3,"2025-03-19 00:00:00",Cash,13675.00,211.00,0.00,13886.00
652,5121,8,"2025-11-29 00:00:00",Card,6818.00,274.00,0.00,7092.00
653,5833,16,"2025-12-19 00:00:00",UPI,14162.00,157.00,0.00,14319.00
654,3303,9,"2025-11-19 00:00:00",UPI,5911.00,154.00,0.00,6065.00
